id,monthly_airbnb_revenue,yearly_airbnb_revenue,total_reservation_days
51621735,4079.25,48951,333
1.10375E+18,8648.083333,103777,157
51668342,2168.25,26019,177
52896103,0,0,0
52901227,343,4116,28
53383517,4128.25,49539,337
45057731,2903.25,34839,237
45011640,2903.25,34839,237
6.95572E+17,12.25,147,1
41350522,2903.25,34839,237
37008287,2903.25,34839,237
40558329,2903.25,34839,237
37016764,2903.25,34839,237
6.22357E+17,2229.5,26754,182
37019368,2903.25,34839,237
36980176,2903.25,34839,237
42666455,2903.25,34839,237
8.32674E+17,453.3333333,5440,34
22051488,2903.25,34839,237
43189098,2903.25,34839,237
47138527,2903.25,34839,237
52825041,2903.25,34839,237
49539983,2903.25,34839,237
51538601,2903.25,34839,237
18411427,3626.666667,43520,272
45191000,2903.25,34839,237
8.98478E+17,12.25,147,1
53386606,2903.25,34839,237
47226137,159.25,1911,13
52905602,0,0,0
47206059,330.75,3969,27
48581688,1129.916667,13559,149
8.98475E+17,12.25,147,1
8.98479E+17,12.25,147,1
47258482,330.75,3969,27
53423078,2903.25,34839,237
30388011,6200.333333,74404,178
51769994,2903.25,34839,237
51770013,2903.25,34839,237
45239940,2903.25,34839,237
51770005,2903.25,34839,237
49748862,2903.25,34839,237
45286461,2903.25,34839,237
23685538,2903.25,34839,237
45287391,2903.25,34839,237
45286592,2903.25,34839,237
51867006,2903.25,34839,237
51821915,4128.25,49539,337
46660627,710.4166667,8525,31
45439383,2903.25,34839,237
51814324,2903.25,34839,237
23430085,2903.25,34839,237
36945647,348.75,4185,27
1.1045E+18,322.5833333,3871,79
49855534,2903.25,34839,237
8.98489E+17,1433.25,17199,117
24131843,2903.25,34839,237
5.77353E+17,1774.416667,21293,107
45531339,0,0,0
52059772,2903.25,34839,237
51565266,364,4368,56
9.87083E+17,11547.75,138573,267
8.27638E+17,1575.583333,18907,259
8.21003E+17,708,8496,118
9.89717E+17,1586.583333,19039,241
7.66662E+17,740,8880,30
21892596,2903.25,34839,237
8.98486E+17,1433.25,17199,117
50066660,2903.25,34839,237
1.15646E+18,5033.333333,60400,302
8.42018E+17,62.5,750,3
1.09647E+18,1186.25,14235,73
7.34739E+17,6347.916667,76175,275
51769999,2903.25,34839,237
45222438,2903.25,34839,237
52956029,2903.25,34839,237
1.1834E+18,2127.583333,25531,121
1.12041E+18,574.75,6897,121
45362848,2903.25,34839,237
53970600,149.3333333,1792,28
47362969,2903.25,34839,237
1.11681E+18,580,6960,120
8.9746E+17,836,10032,33
7.29852E+17,910,10920,52
49936931,2903.25,34839,237
7.26078E+17,847,10164,33
51918355,367.5,4410,30
1.16469E+18,118,1416,2
8.38396E+17,9550.75,114609,253
50091740,0,0,0
45687094,4287.5,51450,350
52490300,1934.166667,23210,211
8.43528E+17,1765.166667,21182,238
45708866,2903.25,34839,237
45689456,2903.25,34839,237
50034823,4446.75,53361,363
45709602,2903.25,34839,237
50133982,2903.25,34839,237
39878087,2181.333333,26176,64
53472151,0,0,0
50105157,1335.25,16023,109
2223247,2903.25,34839,237
1.15381E+18,1781.333333,21376,334
1.15863E+18,1904,22848,96
53124821,1995.083333,23941,269
45482136,1685.833333,20230,238
7.318E+17,577.5,6930,66
1.07838E+18,5851.5,70218,282
47923861,2903.25,34839,237
6.64297E+17,720,8640,36
45784522,2903.25,34839,237
53041846,0,0,0
50249217,0,0,0
45895062,2903.25,34839,237
52320898,2903.25,34839,237
53075951,0,0,0
50263277,2903.25,34839,237
6.97661E+17,2903.25,34839,237
7.4121E+17,108,1296,36
8.42056E+17,5671.25,68055,349
7.66662E+17,8880,106560,360
1.01375E+18,2339.333333,28072,88
8.98918E+17,257.25,3087,21
43928714,2386.25,28635,249
50706815,1900,22800,95
32798710,672.9166667,8075,95
15124396,0,0,0
45951602,2903.25,34839,237
8.11453E+17,2975.416667,35705,193
45976517,2903.25,34839,237
5.82679E+17,2777.5,33330,303
1.09715E+18,99.16666667,1190,34
6.97077E+17,318.5,3822,26
1.16463E+18,97.16666667,1166,2
1.12621E+18,3711.75,44541,303
9.0435E+17,0,0,0
45138779,2903.25,34839,237
1.17248E+18,11198.66667,134384,296
53123360,3368.75,40425,275
48210064,0,0,0
52417541,0,0,0
7.50879E+17,83.33333333,1000,1
1.1869E+18,89,1068,2
1.20143E+18,490.8333333,5890,31
52452307,0,0,0
1.07109E+18,237.3333333,2848,16
8.93453E+17,4600,55200,276
1.11461E+18,8326.583333,99919,163
1.09649E+18,589,7068,124
53450489,829.3333333,9952,311
6.68718E+17,2903.25,34839,237
6.6872E+17,2903.25,34839,237
5.93512E+17,2903.25,34839,237
7.4565E+17,2266.25,27195,185
9.62289E+17,1303.5,15642,79
5.94159E+17,3907.75,46893,319
8.38396E+17,4898.833333,58786,323
8.32672E+17,586.6666667,7040,55
1.10008E+18,3100,37200,248
5.84639E+17,2903.25,34839,237
42682747,390,4680,72
48257064,2700,32400,360
7.44769E+17,0,0,0
11837681,2903.25,34839,237
7.77281E+17,2903.25,34839,237
6.70325E+17,2903.25,34839,237
23435916,4079.25,48951,333
5.81673E+17,12.25,147,1
30387196,9556.5,114678,277
8.43027E+17,762.5,9150,50
1.09563E+18,28305,339660,340
7144807,2903.25,34839,237
6.72321E+17,2903.25,34839,237
1.17382E+18,653.6666667,7844,148
6.98463E+17,2903.25,34839,237
30387983,2968.75,35625,57
54115612,0,0,0
8.98913E+17,281.75,3381,23
23594177,2903.25,34839,237
1.13615E+18,958.3333333,11500,92
6.29202E+17,0,0,0
35167097,1660.25,19923,87
7.89759E+17,2903.25,34839,237
9714880,2903.25,34839,237
7.89763E+17,2903.25,34839,237
36661909,86.16666667,1034,2
7.04332E+17,2903.25,34839,237
54229216,2903.25,34839,237
44378635,2903.25,34839,237
7361434,2903.25,34839,237
7.4477E+17,0,0,0
1.09632E+18,25141.5,301698,302
6.68684E+17,2903.25,34839,237
6.25436E+17,2903.25,34839,237
8.11411E+17,2903.25,34839,237
6.99371E+17,2903.25,34839,237
6.20091E+17,297.9166667,3575,25
54064476,2903.25,34839,237
25277702,4285.416667,51425,187
54233094,2903.25,34839,237
7.901E+17,2903.25,34839,237
54295697,4177.25,50127,341
6.33754E+17,2903.25,34839,237
6.34345E+17,2903.25,34839,237
6.34937E+17,2903.25,34839,237
9854420,2903.25,34839,237
8.32679E+17,213.3333333,2560,20
50692596,806.3333333,9676,118
7.10316E+17,2903.25,34839,237
7.10305E+17,2903.25,34839,237
13064336,2903.25,34839,237
9.69546E+17,1612.5,19350,215
8.74892E+17,850,10200,204
20652753,600.8333333,7210,206
7.66666E+17,1133.333333,13600,34
48740096,340,4080,68
5.57287E+17,2903.25,34839,237
7.66651E+17,4410,52920,360
1.03201E+18,1021.25,12255,43
7.66652E+17,698.25,8379,57
54345262,2903.25,34839,237
8.98921E+17,355.25,4263,29
9.83623E+17,1163.75,13965,95
37634311,823.3333333,9880,76
6.34937E+17,2903.25,34839,237
54359426,2903.25,34839,237
51241506,2784.25,33411,129
7.9225E+17,0,0,0
22306969,2903.25,34839,237
1.09632E+18,24891.75,298701,299
6.42005E+17,4459,53508,364
47704601,1030,12360,309
1.10158E+18,490,5880,120
7.19096E+17,4459,53508,364
7.20527E+17,2903.25,34839,237
7.66646E+17,4397.75,52773,359
7.66651E+17,4410,52920,360
6.38944E+17,3002,36024,237
5.46408E+17,2964.5,35574,242
6.46372E+17,4459,53508,364
30392874,9168.416667,110021,269
7.66651E+17,245,2940,20
6.49099E+17,2903.25,34839,237
36240143,5499,65988,94
7.66652E+17,4410,52920,360
7.24071E+17,2903.25,34839,237
1.12697E+18,1235,14820,247
6.42195E+17,845.25,10143,69
7.66465E+17,2903.25,34839,237
544039,2903.25,34839,237
7.24285E+17,2903.25,34839,237
7.25278E+17,0,0,0
7.66657E+17,159.25,1911,13
7.96477E+17,0,0,0
13114437,2903.25,34839,237
9.42626E+17,11454.91667,137459,269
7.66647E+17,906.5,10878,74
6.53122E+17,1825.25,21903,149
7823495,2000,24000,16
1.05882E+18,1229.083333,14749,301
6.39376E+17,4348.75,52185,355
1.08169E+18,3193,38316,62
7.66657E+17,4410,52920,360
1.1037E+18,463.75,5565,105
32933643,239.5833333,2875,25
7573430,2903.25,34839,237
6.53646E+17,2903.25,34839,237
9.8371E+17,1163.75,13965,95
39940831,3691.5,44298,107
7.90946E+17,9600,115200,360
7.66645E+17,4410,52920,360
7662160,2903.25,34839,237
37251422,2903.25,34839,237
7895157,2903.25,34839,237
40657464,2903.25,34839,237
10069601,2903.25,34839,237
8130551,2903.25,34839,237
12560137,2903.25,34839,237
6145124,2903.25,34839,237
8823472,2903.25,34839,237
11032588,2903.25,34839,237
6.86745E+17,2903.25,34839,237
11270828,2903.25,34839,237
9401453,2903.25,34839,237
53591493,407,4884,148
5.66011E+17,2903.25,34839,237
44748353,5848.333333,70180,319
1.09563E+18,24891.75,298701,299
1.17755E+18,824.25,9891,157
5.66115E+17,3148.25,37779,257
42112149,433.3333333,5200,80
5.6612E+17,2976.75,35721,243
53545394,459.1666667,5510,38
9.83703E+17,1163.75,13965,95
7.99161E+17,2903.25,34839,237
6.58038E+17,2903.25,34839,237
8.58809E+17,0,0,0
9411914,2903.25,34839,237
8.44705E+17,0,0,0
1.13812E+18,88.83333333,1066,26
15347268,166.6666667,2000,1
9547920,2903.25,34839,237
16435953,2903.25,34839,237
5.71784E+17,3099.25,37191,253
5.71799E+17,3209.5,38514,262
8.01272E+17,2903.25,34839,237
5.73356E+17,2903.25,34839,237
7.2196E+17,3.833333333,46,1
9.79972E+17,4459,53508,364
9.08674E+17,91.66666667,1100,22
7.21954E+17,4239.583333,50875,185
1.10459E+18,2903.25,34839,237
1.1081E+18,351.1666667,4214,86
22353870,2903.25,34839,237
52456544,2903.25,34839,237
10023629,1810.083333,21721,203
1.09632E+18,22144.5,265734,266
5085803,595,7140,60
9.83714E+17,1163.75,13965,95
6.71752E+17,386.6666667,4640,58
5.65032E+17,2903.25,34839,237
5.6508E+17,2903.25,34839,237
31163666,2655,31860,270
42735065,361,4332,38
5749889,2903.25,34839,237
18729143,1803.75,21645,333
9560398,3642.5,43710,282
7.34811E+17,2278.5,27342,186
5.71775E+17,3025.75,36309,247
20787735,2903.25,34839,237
8.98493E+17,1433.25,17199,117
9.00272E+17,257.25,3087,21
9.00271E+17,404.25,4851,33
9.00032E+17,0,0,0
9.86817E+17,2903.25,34839,237
8.71948E+17,1038.5,12462,201
1.10105E+18,2903.25,34839,237
1.10092E+18,2903.25,34839,237
30387885,6283,75396,183
53848017,6464,77568,303
9.93709E+17,2903.25,34839,237
23610557,2903.25,34839,237
1.07551E+18,591.8333333,7102,134
49177819,2756,33072,208
9.9405E+17,1163.75,13965,95
13449844,2903.25,34839,237
15341,4870.5,58446,306
11927032,2115,25380,141
8.23893E+17,2278.5,27342,186
53240079,30,360,2
7.62242E+17,0,0,0
53603216,1032.5,12390,118
9.10555E+17,3564.75,42777,291
7064,2903.25,34839,237
18957774,2903.25,34839,237
1.14205E+18,7622,91464,222
8.98494E+17,142.0833333,1705,31
9.11988E+17,4201.75,50421,343
45737,2903.25,34839,237
14463527,2903.25,34839,237
15928889,2903.25,34839,237
17618903,2903.25,34839,237
1.04399E+18,14047.66667,168572,268
9.96688E+17,11746.5,140958,246
39878204,9096.916667,109163,173
9.90612E+17,4091.5,49098,334
9.94733E+17,1163.75,13965,95
9.94716E+17,1163.75,13965,95
34603173,2745.25,32943,237
9.96799E+17,1163.75,13965,95
9.05898E+17,2903.25,34839,237
42202540,0,0,0
37740667,0,0,0
1.06246E+18,465.5,5586,114
1.07547E+18,8832,105984,144
8.38401E+17,3984.75,47817,207
8.42859E+17,433.3333333,5200,52
851772,2903.25,34839,237
1.09564E+18,22144.5,265734,266
57618,2903.25,34839,237
18961150,2903.25,34839,237
42735424,875,10500,84
22161900,2903.25,34839,237
39704,2903.25,34839,237
9.12875E+17,2903.25,34839,237
9.13323E+17,3564.75,42777,291
9.13342E+17,3564.75,42777,291
1.17227E+18,461.25,5535,123
9.13358E+17,3564.75,42777,291
9.13351E+17,3564.75,42777,291
9.13431E+17,3564.75,42777,291
1.10078E+18,580,6960,120
53603421,3156.25,37875,303
9.37708E+17,4427,53124,76
63657,2903.25,34839,237
1.00867E+18,2903.25,34839,237
8.38401E+17,4226.25,50715,345
1.00893E+18,960,11520,96
8.38402E+17,2499,29988,204
1.09564E+18,22144.5,265734,266
7.04584E+17,487.5,5850,26
8.39839E+17,2903.25,34839,237
844319,698.25,8379,57
1001147,2903.25,34839,237
1.10579E+18,517.5,6210,138
52553432,2903.25,34839,237
16338143,2903.25,34839,237
23803836,2903.25,34839,237
25422338,2903.25,34839,237
29522531,2903.25,34839,237
7.33357E+17,0,0,0
1.10709E+18,580,6960,120
8.46569E+17,0,0,0
8.47055E+17,2903.25,34839,237
53403946,695.1666667,8342,97
1.01827E+18,2903.25,34839,237
139624,4312,51744,352
1.0302E+18,5005,60060,39
1.01958E+18,1604.75,19257,131
1.18461E+18,55.66666667,668,2
1.02172E+18,2273.333333,27280,124
8.3993E+17,2903.25,34839,237
8.40059E+17,2903.25,34839,237
79067,1470,17640,120
1115381,2903.25,34839,237
7.54532E+17,4965.333333,59584,266
8.43346E+17,2903.25,34839,237
7760808,1473.833333,17686,37
1.01437E+18,2225.166667,26702,79
9.20394E+17,2903.25,34839,237
1.11302E+18,702.25,8427,159
9.1391E+17,0,0,0
9.25092E+17,1176,14112,96
1.10128E+18,6130.75,73569,179
1.02337E+18,4434.5,53214,362
1.07554E+18,538.8333333,6466,122
187986,2903.25,34839,237
1.0643E+18,8890,106680,168
1.14039E+18,600,7200,120
30393998,2745.25,32943,79
8.64254E+17,2903.25,34839,237
53215623,362.5,4350,25
1.12236E+18,249.0833333,2989,61
1.01978E+18,2903.25,34839,237
214917,2903.25,34839,237
7.66662E+17,8855.333333,106264,359
9.80902E+17,4443.333333,53320,86
9.32676E+17,2903.25,34839,237
1.03839E+18,2903.25,34839,237
208148,2903.25,34839,237
6.7961E+17,1407.916667,16895,109
1.03184E+18,1176,14112,96
1.03652E+18,3932.25,47187,321
1.03708E+18,3393.25,40719,277
1.03867E+18,2903.25,34839,237
9.37694E+17,2903.25,34839,237
9.46058E+17,1176,14112,96
9.29041E+17,1800.75,21609,147
9.29042E+17,1898.75,22785,155
9.2507E+17,1176,14112,96
1.03906E+18,1945.416667,23345,161
5.71585E+17,1923.833333,23086,194
8.69438E+17,12.25,147,1
23990128,2903.25,34839,237
1.12479E+18,551.25,6615,135
8.77444E+17,2903.25,34839,237
1.04399E+18,294,3528,24
8.71419E+17,4201.75,50421,343
1.10208E+18,1094.333333,13132,268
9.39111E+17,2903.25,34839,237
1.09565E+18,22144.5,265734,266
9.42997E+17,2903.25,34839,237
1.01114E+18,0,0,0
9.46117E+17,1176,14112,96
1043046,2903.25,34839,237
9.46136E+17,1176,14112,96
9.46126E+17,1176,14112,96
9.49265E+17,2903.25,34839,237
689329,2903.25,34839,237
9.36752E+17,1058.333333,12700,127
8.8267E+17,4152.75,49833,339
9.56822E+17,2903.25,34839,237
1.08689E+18,7210.5,86526,207
1.07313E+18,2903.25,34839,237
924600,2903.25,34839,237
363016,2903.25,34839,237
1.07539E+18,3234,38808,264
7.46449E+17,0,0,0
1.06526E+18,9817.5,117810,255
779838,367.5,4410,30
777327,1813,21756,148
437906,2903.25,34839,237
9.62284E+17,2903.25,34839,237
785097,2903.25,34839,237
1.08026E+18,1898.75,22785,155
1.08046E+18,1323,15876,108
8.94559E+17,147,1764,12
6.03053E+17,978.4166667,11741,59
5106041,1102.5,13230,90
1.1266E+18,4459,53508,364
1.06248E+18,351.1666667,4214,86
4745012,2903.25,34839,237
4453233,2903.25,34839,237
2529085,2903.25,34839,237
3789758,2903.25,34839,237
2518907,2903.25,34839,237
5.35566E+17,941.9166667,11303,89
2620837,2903.25,34839,237
2620856,2903.25,34839,237
51592852,7368.75,88425,225
9.46078E+17,1176,14112,96
9.46095E+17,1176,14112,96
1.03004E+18,13448,161376,328
289020,2903.25,34839,237
8.32642E+17,138.6666667,1664,13
1.05626E+18,4336.5,52038,354
320877,2903.25,34839,237
758919,2352,28224,192
7.05299E+17,0,0,0
1.21902E+18,1116,13392,31
1.10448E+18,1004.5,12054,246
8.86775E+17,2903.25,34839,237
42682391,324.5,3894,59
45783587,249.1666667,2990,26
22850413,2903.25,34839,237
9.54473E+17,2903.25,34839,237
9.5441E+17,2903.25,34839,237
9.55082E+17,2903.25,34839,237
32940382,589.1666667,7070,101
1.07743E+18,4385.5,52626,358
1.07847E+18,3822,45864,312
8.94554E+17,245,2940,20
8.94434E+17,4238.5,50862,346
42112694,157.5,1890,30
40816977,393.75,4725,27
1.12766E+18,4446.75,53361,363
2292366,2903.25,34839,237
3718539,2903.25,34839,237
3701708,2903.25,34839,237
4440181,2903.25,34839,237
1.1442E+18,1177.083333,14125,113
24157110,2903.25,34839,237
2425222,2903.25,34839,237
53916514,88.83333333,1066,26
22000376,2903.25,34839,237
2489615,2903.25,34839,237
1.11189E+18,605,7260,121
8.54905E+17,949.5833333,11395,215
2974433,2903.25,34839,237
2974877,2903.25,34839,237
1145088,3405.5,40866,278
1.04E+18,594.9166667,7139,121
1171716,2903.25,34839,237
1183236,2903.25,34839,237
50982601,5237.333333,62848,128
3265275,2903.25,34839,237
22869573,2903.25,34839,237
1354250,2903.25,34839,237
4803244,2903.25,34839,237
3278631,2903.25,34839,237
3293842,2903.25,34839,237
4813236,2903.25,34839,237
54186567,75.83333333,910,13
1.12253E+18,4140.5,49686,338
23354992,2903.25,34839,237
40454134,0,0,0
53528553,732.5,8790,293
1.21148E+18,237.5,2850,5
3350417,2903.25,34839,237
42444354,465,5580,36
1682258,2903.25,34839,237
3378576,2903.25,34839,237
1.09562E+18,22144.5,265734,266
9.25671E+17,433.5833333,5203,121
8.73344E+17,806.8333333,9682,206
35996222,2160,25920,216
4044906,2903.25,34839,237
3421020,2903.25,34839,237
1.14953E+18,848.25,10179,117
4890335,2903.25,34839,237
4901617,2903.25,34839,237
4897673,2903.25,34839,237
4611295,2903.25,34839,237
1929321,2903.25,34839,237
3442140,2903.25,34839,237
8.77639E+17,285.75,3429,27
1973889,2903.25,34839,237
9.20192E+17,4363.333333,52360,140
2048796,2903.25,34839,237
4638668,2903.25,34839,237
4203119,2903.25,34839,237
5433746,2181.666667,26180,187
1.12487E+18,1272,15264,96
3531681,2903.25,34839,237
2082670,2903.25,34839,237
2089273,2903.25,34839,237
4244476,2903.25,34839,237
4679967,2903.25,34839,237
3554204,3711.75,44541,303
2104588,2903.25,34839,237
9.05651E+17,2365,28380,330
53420671,1714.166667,20570,121
5309448,4459,53508,364
50249515,0,0,0
7.5379E+17,8020.833333,96250,275
5319785,2903.25,34839,237
5.7029E+17,880,10560,60
3861713,2903.25,34839,237
53191182,249.3333333,2992,88
1.089E+18,351.1666667,4214,86
3883020,2903.25,34839,237
3105986,2903.25,34839,237
8.71075E+17,1560,18720,96
3168120,2903.25,34839,237
1277955,2903.25,34839,237
3181376,2903.25,34839,237
3943879,2903.25,34839,237
3224913,2903.25,34839,237
4513084,2903.25,34839,237
1.11696E+18,1163.75,13965,95
3951363,2903.25,34839,237
5.6889E+17,1983.333333,23800,140
3946018,2903.25,34839,237
9.84844E+17,4521.416667,54257,161
4785941,2903.25,34839,237
4822324,2903.25,34839,237
1559912,2903.25,34839,237
1551044,2903.25,34839,237
9.60258E+17,2158.25,25899,291
4044625,2903.25,34839,237
4839805,2903.25,34839,237
4567518,2903.25,34839,237
1727923,2903.25,34839,237
4850000,2903.25,34839,237
1728625,2903.25,34839,237
4574224,2903.25,34839,237
4055732,2903.25,34839,237
4279323,2903.25,34839,237
4279260,2903.25,34839,237
53864193,142.3333333,1708,28
7.5384E+17,67.33333333,808,2
46527677,5050.833333,60610,319
1.13859E+18,1086.5,13038,106
4329728,2903.25,34839,237
5039939,2903.25,34839,237
52552429,680.1666667,8162,53
296361,2903.25,34839,237
9.49941E+17,2903.25,34839,237
1.10597E+18,6522.75,78273,351
29884003,2903.25,34839,237
5094593,2896.25,34755,331
1.08914E+18,1545.333333,18544,304
1.05012E+18,1415.5,16986,298
7.50942E+17,297.5,3570,34
48266140,2116,25392,276
1.17061E+18,490,5880,120
27952742,688,8256,96
4700809,2903.25,34839,237
8.66699E+17,112.5,1350,3
